District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Hyderabad,Amberpet,11-Sep-24,0,23.3,32.2,57.7,90.9,3.6,17.4
Hyderabad,Amberpet,12-Sep-24,0,23.9,33.6,49,86.5,2.4,15.4
Hyderabad,Amberpet,13-Sep-24,0,23.6,33.3,50.2,85.1,0.2,14
Hyderabad,Amberpet,14-Sep-24,0,24.2,34.4,44,78.8,0.9,13.9
Hyderabad,Amberpet,15-Sep-24,0,23,34.5,42.2,77.8,0,12.8
Hyderabad,Amberpet,16-Sep-24,0,23.7,31.9,48.9,89.4,0,12.8
Hyderabad,Amberpet,17-Sep-24,0,23.7,31.9,48.9,89.4,4.7,12.1
Hyderabad,Amberpet,18-Sep-24,0,24.6,33.8,42.2,81.4,1.7,13.6
Hyderabad,Amberpet,19-Sep-24,0,25,36.1,36.6,80.2,0,11.4
Hyderabad,Amberpet,20-Sep-24,0,26.1,36.4,37.8,76.8,0,8.1
Hyderabad,Amberpet,21-Sep-24,45.6,22.7,37.1,42.2,100,0.1,11.4
Hyderabad,Amberpet,22-Sep-24,22.1,22.5,33.3,54.5,99.7,0,10.4
Hyderabad,Amberpet,23-Sep-24,28.7,23.5,35.9,45.8,100,0,9.4
Hyderabad,Amberpet,24-Sep-24,22.2,23,34.6,50.6,100,0,9.6
Hyderabad,Amberpet,25-Sep-24,14.9,24,35.2,53.4,99.2,0,7.4
Hyderabad,Amberpet,26-Sep-24,3.4,24.4,33.3,60.8,93.7,0.4,7.6
Hyderabad,Amberpet,27-Sep-24,0.2,23.6,31.2,61.9,91.7,1.1,15.1
Hyderabad,Amberpet,28-Sep-24,0,24.3,34.3,49.6,86.8,1.3,13.3
Hyderabad,Amberpet,29-Sep-24,0,24.9,36.2,43.4,86,0,11.6
Hyderabad,Amberpet,30-Sep-24,2.9,25,38.2,38.4,97.1,0,6.9
Hyderabad,Ameerpet,01-Sep-24,55.3,22.3,24.1,91.1,95.3,0,14.9
Hyderabad,Ameerpet,02-Sep-24,51.7,21.2,23,92.2,95.5,0,7.4
Hyderabad,Ameerpet,03-Sep-24,2.9,21.9,23.1,90,94.3,2.1,8.8
Hyderabad,Ameerpet,04-Sep-24,11.9,22.5,27.6,78.3,94.6,0.6,12
Hyderabad,Ameerpet,05-Sep-24,32.1,22.5,28.1,76.9,95.6,0.6,9.7
Hyderabad,Ameerpet,06-Sep-24,18.6,22.6,30.9,69.9,94.7,0,8.8
Hyderabad,Ameerpet,07-Sep-24,7.5,22.5,30.4,71.9,94.5,0,11.2
Hyderabad,Ameerpet,08-Sep-24,0,23.5,29.3,72,88.9,1.8,9.3
Hyderabad,Ameerpet,09-Sep-24,8.3,23.4,27.8,78,92.6,1.8,9.3
Hyderabad,Ameerpet,10-Sep-24,0,23.4,26.7,79.3,87.9,3.8,12.1
Hyderabad,Ameerpet,11-Sep-24,0,22.8,30.2,69.9,86.7,3.7,11.8
Hyderabad,Ameerpet,12-Sep-24,0,23.3,30.5,63.8,85.1,3.4,15.2
Hyderabad,Ameerpet,13-Sep-24,0,23.3,30.4,64.8,81.5,0.5,12.2
Hyderabad,Ameerpet,14-Sep-24,0,23.4,31.3,41.9,76.4,1.7,12
Hyderabad,Ameerpet,15-Sep-24,0,23.5,31.5,45.9,77.3,0,11.1
Hyderabad,Ameerpet,16-Sep-24,0.4,23.6,31.6,45.9,79.6,0,11.1
Hyderabad,Ameerpet,17-Sep-24,0.4,23.6,31.6,45.9,79.6,2.2,13.1
Hyderabad,Ameerpet,18-Sep-24,0,23.8,31.4,48.1,74.1,1.4,11.3
Hyderabad,Ameerpet,19-Sep-24,0,24.1,33.6,33.5,74.6,0,8.1
Hyderabad,Ameerpet,20-Sep-24,0,25.3,34.2,40,72,0,6.7
Hyderabad,Ameerpet,21-Sep-24,28,22.7,33.8,44.8,97.8,0,10.7
Hyderabad,Ameerpet,22-Sep-24,42.9,21.7,30.2,63.5,97.8,0,8.4
Hyderabad,Ameerpet,23-Sep-24,17.9,22.8,32.7,51,97.3,0.1,8
Hyderabad,Ameerpet,24-Sep-24,6,24,32.4,56.1,96.3,0,7
Hyderabad,Ameerpet,25-Sep-24,6.1,23.5,31.7,60.6,95.7,0,6.1
Hyderabad,Ameerpet,26-Sep-24,3.5,23.5,30.2,60.1,92.3,0,7.3
Hyderabad,Ameerpet,27-Sep-24,0,23.2,29.3,65.5,88.5,1,10.8
Hyderabad,Ameerpet,28-Sep-24,0,23.6,31.3,53.1,85.2,1.6,13.3
Hyderabad,Ameerpet,29-Sep-24,0,24.9,31.8,45.1,82.4,0,10.9
Hyderabad,Ameerpet,30-Sep-24,6.8,24.9,33.7,44,93.7,0,5.1
Hyderabad,Asifnagar,01-Sep-24,51.9,22.2,24.7,81,100,3.2,13.9
Hyderabad,Asifnagar,02-Sep-24,44.5,21,23.8,80.8,100,3,27.4
Hyderabad,Asifnagar,03-Sep-24,2.3,21.3,23.9,78.4,100,0.9,10.2
Hyderabad,Asifnagar,04-Sep-24,3.9,22.3,29.4,61,100,0,14.9
Hyderabad,Asifnagar,05-Sep-24,49.2,22.3,29.4,61.6,100,0,12.5
Hyderabad,Asifnagar,06-Sep-24,7.6,22.5,32.9,51.1,100,0,13.6
Hyderabad,Asifnagar,07-Sep-24,34.2,22.1,32.6,52.2,100,0,14.7
Hyderabad,Asifnagar,08-Sep-24,0,23,31.1,55.3,94.7,0.9,14.4
Hyderabad,Asifnagar,09-Sep-24,9.2,22.9,28.9,62.1,100,1.6,13.5
Hyderabad,Asifnagar,10-Sep-24,0.2,22.9,27.7,65.7,97.6,2.8,14.7
Hyderabad,Asifnagar,11-Sep-24,0,22.1,31.3,55.4,92.4,2.8,11.4
Hyderabad,Asifnagar,12-Sep-24,0,23,32.7,43.5,88.9,3.2,15.2
Hyderabad,Asifnagar,13-Sep-24,0,22.6,32.9,45.9,87.6,0.4,11.9
Hyderabad,Asifnagar,14-Sep-24,0,23,33.3,43.8,85.1,1.7,10.9
Hyderabad,Asifnagar,15-Sep-24,0,23,34,40.7,86.3,0,14.9
Hyderabad,Asifnagar,16-Sep-24,0,23.7,33.5,47.2,89.4,0,14.9
Hyderabad,Asifnagar,17-Sep-24,0,23.7,33.5,47.2,89.4,2.6,12.5
Hyderabad,Asifnagar,18-Sep-24,0,23.5,32.9,45.9,86.1,1.3,20
Hyderabad,Asifnagar,19-Sep-24,0,23.2,35.1,38.4,88.2,0,10.2
Hyderabad,Asifnagar,20-Sep-24,0,24.3,37,38.2,85.6,0,14.9
Hyderabad,Asifnagar,21-Sep-24,34.6,22.5,36.3,41,100,1.1,11.5
Hyderabad,Asifnagar,22-Sep-24,63.8,21.2,32.4,53.2,100,0.3,9.4
Hyderabad,Asifnagar,23-Sep-24,3.3,23.1,35.4,44.4,100,0.8,14.9
Hyderabad,Asifnagar,24-Sep-24,11.4,23.1,34.2,45,100,0,11.9
Hyderabad,Asifnagar,25-Sep-24,4,23.2,34.4,49.1,100,0,10.6
Hyderabad,Asifnagar,26-Sep-24,0.5,23.4,34.1,50.1,99.1,0,9.9
Hyderabad,Asifnagar,27-Sep-24,0.4,22.6,30.6,57.4,93.8,1.5,12.7
Hyderabad,Asifnagar,28-Sep-24,0,23.2,33.4,45.6,93.7,2,12.7
Hyderabad,Asifnagar,29-Sep-24,0,24,34.4,38.5,94.5,0,11.6
Hyderabad,Asifnagar,30-Sep-24,0,24.3,37.7,40.6,95.2,0,6.7
Hyderabad,Bahadurpura,01-Sep-24,48.4,22.3,27.7,85.1,100,0.3,20.6
Hyderabad,Bahadurpura,02-Sep-24,38.7,21.2,25.9,87,100,0.9,16.7
Hyderabad,Bahadurpura,03-Sep-24,2.3,21.7,24.8,86.5,100,1.5,11.7
Hyderabad,Bahadurpura,04-Sep-24,2.5,22.9,29.5,70.2,97.8,0.1,14.4
Hyderabad,Bahadurpura,05-Sep-24,41.7,22.5,29.1,73.9,100,3.1,12.5
Hyderabad,Bahadurpura,06-Sep-24,7.2,22.7,32.4,64.1,100,1.5,12.7
Hyderabad,Bahadurpura,07-Sep-24,27.2,22.1,31.7,66.3,100,0.9,13.3
Hyderabad,Bahadurpura,08-Sep-24,0,23.1,30.4,66.7,97.1,0.5,12.6
Hyderabad,Bahadurpura,09-Sep-24,11.2,22.3,28.8,74.4,99,1.5,11.1
Hyderabad,Bahadurpura,10-Sep-24,0.6,22.8,27.4,78.4,96.9,4.6,12.4
Hyderabad,Bahadurpura,11-Sep-24,0,22.7,30.6,66.3,95.6,5.2,15.6
Hyderabad,Bahadurpura,12-Sep-24,0,22.9,31.9,57.7,100,2.6,15.9
Hyderabad,Bahadurpura,13-Sep-24,0,22.3,31.9,60.4,100,0.3,12.9
Hyderabad,Bahadurpura,14-Sep-24,0,22.6,32.4,49.7,100,0.1,12.1
Hyderabad,Bahadurpura,15-Sep-24,0,21.7,33.1,45.7,91.6,0,15.2
Hyderabad,Bahadurpura,16-Sep-24,0,23.3,32.4,54.7,89.4,0,15.2
Hyderabad,Bahadurpura,17-Sep-24,0,23.3,32.4,54.7,89.4,0.1,14.5
Hyderabad,Bahadurpura,18-Sep-24,0,21.6,33.2,51.3,91.3,0.7,12.6
Hyderabad,Bahadurpura,19-Sep-24,0,22.2,35.5,41.4,96.9,0,12
Hyderabad,Bahadurpura,20-Sep-24,0,23.7,36,44,92.6,0,7.8
Hyderabad,Bahadurpura,21-Sep-24,39.4,22.2,35.9,44.5,100,0,11.4
Hyderabad,Bahadurpura,22-Sep-24,32.4,21.5,32.4,63.2,98.1,0,9.6
Hyderabad,Bahadurpura,23-Sep-24,27.3,22.8,34.4,54.1,100,0.4,9.8
Hyderabad,Bahadurpura,24-Sep-24,16.4,23.3,34.1,56.8,100,0.1,10.2
Hyderabad,Bahadurpura,25-Sep-24,5.1,23.4,34.4,56.7,100,0,9.2
Hyderabad,Bahadurpura,26-Sep-24,2.1,23.6,31.6,61.7,100,0,6.2
Hyderabad,Bahadurpura,27-Sep-24,0,23,29.7,73.1,97.1,1.4,11.9
Hyderabad,Bahadurpura,28-Sep-24,0,23.2,32.2,58.4,100,1.6,12.4
Hyderabad,Bahadurpura,29-Sep-24,0,24,34.4,53.3,100,0,12.1
Hyderabad,Bahadurpura,30-Sep-24,0,24.6,36.4,49.7,100,0,12.5
Hyderabad,Bandlaguda,01-Sep-24,56.7,22.4,24.9,87.3,100,7.4,19.5
Hyderabad,Bandlaguda,02-Sep-24,43.8,21.5,24,87.3,100,5.4,23.5
Hyderabad,Bandlaguda,03-Sep-24,1.3,21.6,24.1,83.3,99.1,6.7,16.8
Hyderabad,Bandlaguda,04-Sep-24,3.7,22.7,30.4,61.4,96.7,4.1,22.9
Hyderabad,Bandlaguda,05-Sep-24,38,22.4,29.2,66.3,100,5.3,17
Hyderabad,Bandlaguda,06-Sep-24,9.2,23.1,33.2,53.3,100,2.6,15.2
Hyderabad,Bandlaguda,07-Sep-24,23.7,22.3,32.8,56.5,98.3,3.6,14.9
Hyderabad,Bandlaguda,08-Sep-24,0,23.3,31.5,56.5,94,5.4,21.3
Hyderabad,Bandlaguda,09-Sep-24,10.7,23.1,28.6,66.7,98.9,5.9,15.4
Hyderabad,Bandlaguda,10-Sep-24,0.2,23.1,27.8,68,93.7,5.9,15.5
Hyderabad,Bandlaguda,11-Sep-24,0,22.8,31.6,55.1,89.8,6.1,20.4
Hyderabad,Bandlaguda,12-Sep-24,0,23.2,32.8,48.4,88.7,6.4,21.5
Hyderabad,Bandlaguda,13-Sep-24,0,22.8,32.7,48.4,87.7,2.6,20.7
Hyderabad,Bandlaguda,14-Sep-24,0,23.1,34.5,41.1,83.9,2.8,15.3
Hyderabad,Bandlaguda,15-Sep-24,0,23,33.7,41.7,84.5,1.4,16.8
Hyderabad,Bandlaguda,16-Sep-24,0,23.4,32.9,51.7,89.4,1.4,16.8
Hyderabad,Bandlaguda,17-Sep-24,0,23.4,32.9,51.7,89.4,5.3,19.8
Hyderabad,Bandlaguda,18-Sep-24,0,23.7,34.2,45.3,81.7,1.9,15.9
Hyderabad,Bandlaguda,19-Sep-24,0,24,36.1,37.9,83.6,0.8,14.2
Hyderabad,Bandlaguda,20-Sep-24,0,25.3,36.8,38.4,80.8,0.2,13
Hyderabad,Bandlaguda,21-Sep-24,30.9,22.2,37.6,41.5,99.1,2.8,16.4
Hyderabad,Bandlaguda,22-Sep-24,19.7,21.8,33.3,56.5,97.4,2.6,22.1
Hyderabad,Bandlaguda,23-Sep-24,37.9,22.7,34.8,46.8,100,0,12.6
Hyderabad,Bandlaguda,24-Sep-24,29.3,23.5,34.3,50.9,100,1.2,20.3
Hyderabad,Bandlaguda,25-Sep-24,6.5,23.5,35.4,48.4,100,0.1,13.3
Hyderabad,Bandlaguda,26-Sep-24,0,24,34.1,48.4,95.6,2.8,11.4
Hyderabad,Bandlaguda,27-Sep-24,0.3,23,30.9,57.4,92.6,3.4,14.2
Hyderabad,Bandlaguda,28-Sep-24,0,22.9,33.9,45.3,89.1,3.3,15.8
Hyderabad,Bandlaguda,29-Sep-24,0,24.5,35.8,43.2,88.7,0,13.5
Hyderabad,Bandlaguda,30-Sep-24,0,24.4,36.5,42.7,92.6,0.5,15.1
Hyderabad,Charminar,01-Sep-24,56.6,22.7,27.8,83.8,100,1.1,10.6
Hyderabad,Charminar,02-Sep-24,46.8,21.5,23.8,90.4,100,3.7,12.7
Hyderabad,Charminar,03-Sep-24,1.1,21.9,24.5,87.7,99.3,2.2,9
Hyderabad,Charminar,04-Sep-24,6.8,23.2,30.6,65.8,97.9,0,11.8
Hyderabad,Charminar,05-Sep-24,42.6,22.4,29.6,69.8,100,0.8,13.7
Hyderabad,Charminar,06-Sep-24,14,23.3,33.6,56,100,0.3,12.2
Hyderabad,Charminar,07-Sep-24,26.4,23,32.7,59.9,100,0,10
Hyderabad,Charminar,08-Sep-24,0,23.5,32.2,58.9,93.4,2.8,10.7
Hyderabad,Charminar,09-Sep-24,6.7,23.5,29.1,70.8,97.8,1.5,10.9
Hyderabad,Charminar,10-Sep-24,0.3,23.2,27.9,73.5,94.5,2.2,11.1
Hyderabad,Charminar,11-Sep-24,0,23,32,58.5,90.8,5,13.5
Hyderabad,Charminar,12-Sep-24,0,23.6,32.6,53,88.3,3,14.3
Hyderabad,Charminar,13-Sep-24,0,23.4,32,53.5,88.3,2.1,11.4
Hyderabad,Charminar,14-Sep-24,0,23.8,34.4,43.1,85.9,1.9,11.7
Hyderabad,Charminar,15-Sep-24,0,24,34.7,40.4,86.4,0,10.7
Hyderabad,Charminar,16-Sep-24,0,23.9,33.1,47,85.7,0,10.7
Hyderabad,Charminar,17-Sep-24,0,23.9,33.1,47,85.7,3,17.6
Hyderabad,Charminar,18-Sep-24,0,24.6,33.6,41.5,81.6,0.5,11.3
Hyderabad,Charminar,19-Sep-24,0,24.8,37,37.3,100,0,8.8
Hyderabad,Charminar,20-Sep-24,0,26.4,36.4,39.6,83.8,0,12
Hyderabad,Charminar,21-Sep-24,47.7,22.9,37.4,40.7,100,0,11.9
Hyderabad,Charminar,22-Sep-24,19.5,22.3,33.4,58.5,100,0,8.8
Hyderabad,Charminar,23-Sep-24,50.1,23.2,34.8,51.5,100,0,10.1
Hyderabad,Charminar,24-Sep-24,31.2,23.8,35.3,53,100,0,7.4
Hyderabad,Charminar,25-Sep-24,4.9,24.1,35.2,51.4,100,0,12.6
Hyderabad,Charminar,26-Sep-24,0,24.2,34,55,95.6,0.8,12
Hyderabad,Charminar,27-Sep-24,0.1,23.5,31.3,66.8,92.4,1.5,13.2
Hyderabad,Charminar,28-Sep-24,0,24,34.2,54.1,89.4,2,12.9
Hyderabad,Charminar,29-Sep-24,0,25.4,36.2,46.3,88.7,0,8.4
Hyderabad,Charminar,30-Sep-24,0,25.7,36.3,47.4,100,0.3,6.7
Hyderabad,Golkonda,01-Sep-24,56,22.5,24.7,94.3,99.6,0,4.1
Hyderabad,Golkonda,02-Sep-24,43.7,21.5,23.6,97.2,99.6,1.3,14.7
Hyderabad,Golkonda,03-Sep-24,3.7,21.7,23.5,92.6,99.1,0.3,5.8
Hyderabad,Golkonda,04-Sep-24,2.1,22.7,30.1,71.2,100,0,8.2
Hyderabad,Golkonda,05-Sep-24,48.1,22.6,29.3,73.6,100,0,7.7
Hyderabad,Golkonda,06-Sep-24,9.2,22.4,33.5,63.6,100,0,8.2
Hyderabad,Golkonda,07-Sep-24,33,21.9,32.3,66.1,100,0,7.7
Hyderabad,Golkonda,08-Sep-24,0,23.3,30.7,68.9,100,0,5.9
Hyderabad,Golkonda,09-Sep-24,13.2,22.4,29.1,75,100,0,8.1
Hyderabad,Golkonda,10-Sep-24,0.3,23,27.8,77.2,96,0,6.3
Hyderabad,Golkonda,11-Sep-24,0.2,22.6,32,65.1,100,0,4.7
Hyderabad,Golkonda,12-Sep-24,0,23.3,32.8,56,98.4,0,8.2
Hyderabad,Golkonda,13-Sep-24,0,22.7,33.1,55,93.5,0,4.1
Hyderabad,Golkonda,14-Sep-24,0,23,33.9,51.4,88,0,8
Hyderabad,Golkonda,15-Sep-24,0,22.5,34.1,45,91.9,0,11.7
Hyderabad,Golkonda,16-Sep-24,0,23.6,33.8,49.6,84,0,11.7
Hyderabad,Golkonda,17-Sep-24,0,23.6,33.8,49.6,84,1.9,10.8
Hyderabad,Golkonda,18-Sep-24,0,22.8,33.2,54,90.5,0,10.6
Hyderabad,Golkonda,19-Sep-24,0,22.6,35.5,42.2,96.5,0,7.3
Hyderabad,Golkonda,20-Sep-24,0,24,37.2,41.9,90.9,0,10.3
Hyderabad,Golkonda,21-Sep-24,20.3,22.6,36.8,46.2,100,0,6.3
Hyderabad,Golkonda,22-Sep-24,63.1,21.2,32.5,68,100,0,5.7
Hyderabad,Golkonda,23-Sep-24,9.6,23.2,34.2,60.1,100,0,5.8
Hyderabad,Golkonda,24-Sep-24,14.4,23.5,34.6,59,100,0,3.3
Hyderabad,Golkonda,25-Sep-24,6.2,23.5,32.8,65.8,100,0,7.2
Hyderabad,Golkonda,26-Sep-24,0.3,23.6,33.8,61.1,100,0,4.2
Hyderabad,Golkonda,27-Sep-24,0.2,23.2,30.9,69.9,100,0,7.2
Hyderabad,Golkonda,28-Sep-24,0.5,23.3,33.6,57,100,0,3.9
Hyderabad,Golkonda,29-Sep-24,0,24.1,34.7,52.9,100,0,4
Hyderabad,Golkonda,30-Sep-24,9.3,23.7,36.9,50,100,0,4.3
Hyderabad,Himayatnagar,01-Sep-24,51.3,22.8,25,84.6,93.1,11.6,23.9
Hyderabad,Himayatnagar,02-Sep-24,30.8,21.4,23.9,85.7,93.1,8.9,24.1
Hyderabad,Himayatnagar,03-Sep-24,1.2,21.8,25.1,84.6,100,2.9,13.9
Hyderabad,Himayatnagar,04-Sep-24,13.6,22.5,28.3,74.6,100,0.9,23.1
Hyderabad,Himayatnagar,05-Sep-24,33.2,22.4,28.9,65.9,100,3.6,19
Hyderabad,Himayatnagar,06-Sep-24,12.9,22.7,33.1,54.8,100,0,15.6
Hyderabad,Himayatnagar,07-Sep-24,5.7,22.4,33.3,54.8,100,0,20.2
Hyderabad,Himayatnagar,08-Sep-24,0,23.6,31.4,57.2,100,5.4,20.5
Hyderabad,Himayatnagar,09-Sep-24,7.4,23.5,29.2,65.4,91.8,2.9,15.5
Hyderabad,Himayatnagar,10-Sep-24,0,23.4,27.7,68.6,87.7,6,18.1
Hyderabad,Himayatnagar,11-Sep-24,0,22.9,31.4,56.8,100,4.2,16
Hyderabad,Himayatnagar,12-Sep-24,0,23.6,32.3,50.3,95.6,4.1,15
Hyderabad,Himayatnagar,13-Sep-24,0,23.7,32.3,50.3,86.6,1.1,13.6
Hyderabad,Himayatnagar,14-Sep-24,0,24.1,33,44.1,81.7,3.4,16
Hyderabad,Himayatnagar,15-Sep-24,0,23,33,44.1,82.4,0.7,16
Hyderabad,Himayatnagar,16-Sep-24,0.6,23.7,32.2,58.4,89.4,0.7,16
Hyderabad,Himayatnagar,17-Sep-24,0.6,23.7,32.2,58.4,89.4,6.8,19.6
Hyderabad,Himayatnagar,18-Sep-24,0,24.4,33.1,46.8,81.4,1.8,19.2
Hyderabad,Himayatnagar,19-Sep-24,0,24.9,35.5,37.8,83.5,0,15.2
Hyderabad,Himayatnagar,20-Sep-24,0,25.9,35.8,42.2,78.9,0,15
Hyderabad,Himayatnagar,21-Sep-24,62.5,22.7,36.9,43.3,100,0,13.3
Hyderabad,Himayatnagar,22-Sep-24,31.9,21.9,33.3,56.7,100,0,15.1
Hyderabad,Himayatnagar,23-Sep-24,9.4,24,35.8,49.5,100,0,11.9
Hyderabad,Himayatnagar,24-Sep-24,15.5,24.2,35,52.8,100,0,15.1
Hyderabad,Himayatnagar,25-Sep-24,12.5,24.1,34.1,53.8,100,0,13.2
Hyderabad,Himayatnagar,26-Sep-24,4.8,24.1,31.6,66.4,100,0,7.6
Hyderabad,Himayatnagar,27-Sep-24,0.3,23.3,29.7,62.6,100,0.6,11.1
Hyderabad,Himayatnagar,28-Sep-24,0,24,33,51.3,98.6,2.5,13.9
Hyderabad,Himayatnagar,29-Sep-24,0,25.4,34.8,45.2,90.5,0,11.4
Hyderabad,Himayatnagar,30-Sep-24,3.4,24.6,36.9,42.2,100,0,15.3
Hyderabad,Khairatabad,01-Sep-24,55.1,22.4,25.3,86.8,100,3.5,11.6
Hyderabad,Khairatabad,02-Sep-24,50.6,21.4,23.6,82.1,100,4.3,16.4
Hyderabad,Khairatabad,03-Sep-24,2.6,22,23.8,77.9,99.2,2.8,11.9
Hyderabad,Khairatabad,04-Sep-24,8.1,22.6,29.3,70.7,99.3,0.2,11.8
Hyderabad,Khairatabad,05-Sep-24,43.7,22.6,29.1,69.4,100,1.3,13.3
Hyderabad,Khairatabad,06-Sep-24,14.2,22.7,32.5,61.6,99.3,0.2,9
Hyderabad,Khairatabad,07-Sep-24,11.4,22.5,33.4,59.2,99.8,0,9.4
Hyderabad,Khairatabad,08-Sep-24,0,23.4,31,62,94.4,1.7,10.8
Hyderabad,Khairatabad,09-Sep-24,8.6,23.5,28.9,71,95.9,1.4,8.4
Hyderabad,Khairatabad,10-Sep-24,0,23.5,27.8,70.2,92.1,2.7,13.3
Hyderabad,Khairatabad,11-Sep-24,0.1,22.7,31.4,62,90.9,3.5,12.9
Hyderabad,Khairatabad,12-Sep-24,0,23.3,32.5,52.5,88.2,3.2,17.7
Hyderabad,Khairatabad,13-Sep-24,0,23.1,32.7,53.5,85.1,0.7,13.7
Hyderabad,Khairatabad,14-Sep-24,0,23.3,33.4,46.3,82.1,0.6,9
Hyderabad,Khairatabad,15-Sep-24,0,23,34.4,45.1,83,0,9.5
Hyderabad,Khairatabad,16-Sep-24,0.4,23.7,34,48.7,89.4,0,9.5
Hyderabad,Khairatabad,17-Sep-24,0.4,23.7,34,48.7,89.4,1.7,11.5
Hyderabad,Khairatabad,18-Sep-24,0,23.1,33.5,46.5,81.4,0.5,10.8
Hyderabad,Khairatabad,19-Sep-24,0,23.9,35.8,36.6,84.7,0,9
Hyderabad,Khairatabad,20-Sep-24,0,25,36,40.8,80.5,0,8.4
Hyderabad,Khairatabad,21-Sep-24,38.2,22.6,36.8,43.6,99.8,0,7.9
Hyderabad,Khairatabad,22-Sep-24,49.9,21.8,32.5,63,99.3,0,7.7
Hyderabad,Khairatabad,23-Sep-24,11.9,22.4,34.9,52.9,99.8,0.1,9.1
Hyderabad,Khairatabad,24-Sep-24,6.3,23.9,35,55.8,97.9,0,6.6
Hyderabad,Khairatabad,25-Sep-24,5.8,23.6,33.3,60.1,99.3,0,6.3
Hyderabad,Khairatabad,26-Sep-24,2.7,23.4,32.7,63.3,96.3,0.1,8.1
Hyderabad,Khairatabad,27-Sep-24,0.6,23.3,30.8,66.7,95.8,2.1,15
Hyderabad,Khairatabad,28-Sep-24,0,23.5,33.3,54.4,90,1.7,18.5
Hyderabad,Khairatabad,29-Sep-24,0,24.8,35.2,47.7,88.4,0,10.8
Hyderabad,Khairatabad,30-Sep-24,8.9,24.4,38.2,42.2,97.9,0.4,8.4
Hyderabad,Maredpally,01-Sep-24,56.3,22.3,24.6,86.4,100,1.6,11.7
Hyderabad,Maredpally,02-Sep-24,32.5,21.2,23.2,87.4,100,1.5,15
Hyderabad,Maredpally,03-Sep-24,1.5,21.8,23.7,87.8,100,0,4.9
Hyderabad,Maredpally,04-Sep-24,43,22.3,28.7,75.6,100,0,10.4
Hyderabad,Maredpally,05-Sep-24,10.6,22.4,28.6,76,100,0,12
Hyderabad,Maredpally,06-Sep-24,6.6,22.6,32.7,63.9,100,0,9
Hyderabad,Maredpally,07-Sep-24,10.6,22.3,33.1,61.1,100,0,12.1
Hyderabad,Maredpally,08-Sep-24,0,23.4,30,68.8,97.7,1.3,10.4
Hyderabad,Maredpally,09-Sep-24,7.2,23.4,28.6,76.9,98.8,0,14.4
Hyderabad,Maredpally,10-Sep-24,0,23.6,27.3,77.3,96.6,0.7,11
Hyderabad,Maredpally,11-Sep-24,0,22.6,31.5,64.8,89.9,0.3,8
Hyderabad,Maredpally,12-Sep-24,0,23.6,33,52.2,88.7,0,9.6
Hyderabad,Maredpally,13-Sep-24,0,23.1,32.4,55,91,0,7.5
Hyderabad,Maredpally,14-Sep-24,0,22.7,34.5,45.3,93.8,0,8.8
Hyderabad,Maredpally,15-Sep-24,0,22.1,32.7,50.1,97.8,0,9.1
Hyderabad,Maredpally,16-Sep-24,0,23.7,33,52.2,86.9,0,9.1
Hyderabad,Maredpally,17-Sep-24,0,23.7,33,52.2,86.9,1.5,9.3
Hyderabad,Maredpally,18-Sep-24,0,21.7,34.2,51.7,98.3,0,9.6
Hyderabad,Maredpally,19-Sep-24,0,21.4,36.5,39.4,99.7,0,6.5
Hyderabad,Maredpally,20-Sep-24,0,22.8,36.9,45.7,97.8,0,6.9
Hyderabad,Maredpally,21-Sep-24,48.5,22.2,37.3,50.9,100,0,9
Hyderabad,Maredpally,22-Sep-24,22.9,21.8,33.4,68.5,100,0,9.6
Hyderabad,Maredpally,23-Sep-24,0,23.3,34.9,54.5,98.7,0,6.9
Hyderabad,Maredpally,24-Sep-24,27.7,23.2,34.4,57.3,100,0,5.9
Hyderabad,Maredpally,25-Sep-24,7.8,23.4,33.3,65.3,100,0,5.1
Hyderabad,Maredpally,26-Sep-24,0.2,23.5,32.5,65.6,97.8,0,6.9
Hyderabad,Maredpally,27-Sep-24,0,22.9,30.8,68.5,92.6,0.1,6.3
Hyderabad,Maredpally,28-Sep-24,0,23.4,33.7,53.5,89.6,0,9.1
Hyderabad,Maredpally,29-Sep-24,0,23,35.2,49.5,100,0,8.4
Hyderabad,Maredpally,30-Sep-24,2.2,23.7,38,46.1,100,0,5.4
Hyderabad,Musheerabad,01-Sep-24,55,22.6,25.8,84.4,100,6.1,15.2
Hyderabad,Musheerabad,02-Sep-24,43.7,21.5,24.8,83.5,100,5.7,15.8
Hyderabad,Musheerabad,03-Sep-24,2.2,22.1,25.1,81.6,100,4.6,11.2
Hyderabad,Musheerabad,04-Sep-24,23.9,22.6,30.3,59.7,100,0,18
Hyderabad,Musheerabad,05-Sep-24,21.8,22.6,29.8,60.7,100,2.8,15
Hyderabad,Musheerabad,06-Sep-24,12.7,22.9,35.2,50.5,100,1.9,14.2
Hyderabad,Musheerabad,07-Sep-24,4.9,22.7,34.4,49.9,100,1.6,15
Hyderabad,Musheerabad,08-Sep-24,0,23.7,31,50.4,100,4.6,16.9
Hyderabad,Musheerabad,09-Sep-24,4,23.6,29.6,61.6,100,3.3,15
Hyderabad,Musheerabad,10-Sep-24,0,23.8,28.2,67,100,5.7,14.9
Hyderabad,Musheerabad,11-Sep-24,0,22.9,32,51.5,100,4,19.2
